player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Paul Pierce,BOS,23.0,198.12,104.32616,35,0,1998,1,10,82,25.3,6.4,3.1,-1.3,0.034,0.1669999999999999,0.306,0.563,0.166,2000
LeBron James,LAL,35.0,205.74,113.398,0,0,2003,1,1,67,25.3,7.8,10.2,8.5,0.0279999999999999,0.191,0.308,0.5770000000000001,0.477,2019
Kevin Durant,OKC,20.0,205.74,97.52228,97,0,2007,1,2,74,25.3,6.5,2.8,-9.5,0.03,0.166,0.282,0.5770000000000001,0.135,2008
LeBron James,CLE,30.0,203.2,113.398,0,0,2003,1,1,69,25.3,6.0,7.4,9.8,0.025,0.166,0.324,0.5770000000000001,0.366,2014
LeBron James,CLE,31.0,203.2,113.398,0,0,2003,1,1,76,25.3,7.4,6.8,11.0,0.047,0.187,0.311,0.588,0.3389999999999999,2015
Kobe Bryant,LAL,32.0,198.12,92.98636,0,0,1996,1,13,82,25.3,5.1,4.7,7.7,0.035,0.135,0.35,0.5479999999999999,0.258,2010
Amar'e Stoudemire,NYK,28.0,208.28,108.86208,0,0,2002,1,9,78,25.3,8.2,2.6,1.2,0.08,0.177,0.309,0.565,0.128,2010
Trae Young,ATL,22.0,185.42,81.64656,69,0,2018,1,5,63,25.3,3.9,9.4,5.2,0.018,0.094,0.32,0.589,0.426,2020
Stephen Curry,GSW,29.0,190.5,86.18248,174,0,2009,1,7,79,25.3,4.5,6.6,17.2,0.027,0.113,0.292,0.624,0.287,2016
Vince Carter,NJN,30.0,198.12,99.79024,4,0,1998,1,5,82,25.2,6.0,4.8,1.4,0.043,0.142,0.307,0.5589999999999999,0.245,2006
Amar'e Stoudemire,PHX,25.0,208.28,112.944408,0,0,2002,1,9,79,25.2,9.1,1.5,8.3,0.085,0.214,0.282,0.6559999999999999,0.072,2007
Kobe Bryant,LAL,23.0,200.66,95.25432,0,0,1996,1,13,80,25.2,5.5,5.5,7.6,0.0409999999999999,0.118,0.304,0.544,0.254,2001
De'Aaron Fox,SAC,23.0,190.5,83.91452,43,0,2017,1,5,58,25.2,3.5,7.2,-4.5,0.016,0.085,0.304,0.565,0.326,2020
Kyrie Irving,CLE,25.0,190.5,87.543256,32,47,2011,1,1,72,25.2,3.2,5.8,5.1,0.023,0.075,0.302,0.58,0.278,2016
DeMarcus Cousins,NOP,27.0,210.82,122.46984,43,0,2010,1,5,48,25.2,12.9,5.4,1.9,0.065,0.292,0.318,0.583,0.241,2017
Ray Allen,SEA,30.0,195.58,92.98636,45,0,1996,1,5,78,25.1,4.3,3.7,-1.9,0.0289999999999999,0.106,0.2739999999999999,0.59,0.166,2005
Julius Randle,NYK,28.0,203.2,113.398,43,0,2014,1,7,77,25.1,10.0,4.1,2.7,0.05,0.226,0.288,0.581,0.184,2022
Damian Lillard,POR,25.0,190.5,88.45044,118,0,2012,1,6,75,25.1,4.0,6.8,0.9,0.018,0.105,0.31,0.56,0.33,2015
Karl-Anthony Towns,MIN,21.0,213.36,110.676448,43,0,2015,1,1,82,25.1,12.3,2.7,-0.9,0.114,0.2769999999999999,0.2739999999999999,0.618,0.127,2016
Dirk Nowitzki,DAL,25.0,213.36,111.13004,0,13,1998,1,9,80,25.1,9.9,3.0,12.9,0.0289999999999999,0.249,0.273,0.581,0.129,2002
Kevin Durant,GSW,28.0,205.74,108.86208,97,0,2007,1,2,62,25.1,8.3,4.8,16.0,0.023,0.2319999999999999,0.276,0.6509999999999999,0.218,2016
Derrick Rose,CHI,22.0,190.5,86.18248,84,0,2008,1,1,81,25.0,4.1,7.7,8.3,0.032,0.093,0.319,0.55,0.372,2010
De'Aaron Fox,SAC,25.0,190.5,83.91452,43,0,2017,1,5,73,25.0,4.2,6.1,3.1,0.017,0.111,0.288,0.599,0.281,2022
LeBron James,LAL,36.0,205.74,113.398,0,0,2003,1,1,45,25.0,7.7,7.8,9.2,0.02,0.2019999999999999,0.31,0.602,0.3939999999999999,2020
Yao Ming,HOU,26.0,228.6,140.61352,0,19,2002,1,1,48,25.0,9.4,2.0,9.3,0.076,0.238,0.331,0.601,0.115,2006
Paul Pierce,BOS,29.0,198.12,104.32616,35,0,1998,1,10,47,25.0,5.9,4.1,-0.3,0.026,0.16,0.305,0.5710000000000001,0.209,2006
Joe Johnson,ATL,26.0,200.66,106.59412,128,0,2001,1,10,57,25.0,4.2,4.4,-4.0,0.027,0.095,0.285,0.5579999999999999,0.216,2006
Dirk Nowitzki,DAL,32.0,213.36,111.13004,0,13,1998,1,9,81,25.0,7.7,2.7,6.4,0.031,0.198,0.289,0.578,0.128,2009
Antawn Jamison,GSW,25.0,205.74,101.151016,4,0,1998,1,4,82,24.9,8.7,2.0,-9.3,0.081,0.148,0.2789999999999999,0.499,0.094,2000
Devin Booker,PHX,21.0,198.12,95.25432,43,0,2015,1,13,54,24.9,4.5,4.7,-9.3,0.013,0.1119999999999999,0.301,0.561,0.233,2017
Karl-Anthony Towns,MIN,25.0,210.82,112.490816,43,0,2015,1,1,50,24.8,10.6,4.5,-0.1,0.075,0.237,0.286,0.612,0.216,2020
Zach LaVine,CHI,28.0,195.58,90.7184,3,0,2014,1,13,77,24.8,4.5,4.2,0.3,0.016,0.108,0.278,0.607,0.187,2022
Kawhi Leonard,LAC,30.0,200.66,102.0582,197,0,2011,1,15,52,24.8,6.5,5.2,12.2,0.034,0.161,0.282,0.622,0.238,2020
Vince Carter,TOR,25.0,198.12,102.0582,4,0,1998,1,5,60,24.7,5.2,4.0,1.5,0.063,0.085,0.302,0.515,0.19,2001
Brandon Ingram,NOP,25.0,203.2,86.18248,32,0,2016,1,2,45,24.7,5.5,5.8,3.0,0.015,0.145,0.306,0.5820000000000001,0.2769999999999999,2022
Jaylen Brown,BOS,24.0,198.12,101.151016,7,0,2016,1,3,58,24.7,6.0,3.4,1.8,0.035,0.136,0.29,0.586,0.162,2020
Elton Brand,LAC,27.0,203.2,115.212368,32,0,1999,1,1,79,24.7,10.0,2.6,3.4,0.092,0.195,0.276,0.58,0.127,2005
Karl-Anthony Towns,MIN,26.0,210.82,112.490816,43,0,2015,1,1,74,24.6,9.8,3.6,5.3,0.074,0.21,0.272,0.64,0.177,2021
James Harden,BKN,31.0,195.58,99.79024,49,0,2009,1,3,44,24.6,7.9,10.8,2.9,0.023,0.191,0.283,0.618,0.442,2020
Dwyane Wade,MIA,26.0,193.04,97.975872,27,0,2003,1,5,51,24.6,4.2,6.9,-6.2,0.0279999999999999,0.107,0.322,0.5489999999999999,0.336,2007
Metta World Peace,IND,25.0,200.66,111.583632,52,0,1999,1,16,7,24.6,6.4,3.1,7.0,0.037,0.144,0.259,0.608,0.1639999999999999,2004
Tracy McGrady,HOU,28.0,203.2,101.151016,0,0,1997,1,9,71,24.6,5.3,6.5,8.8,0.025,0.143,0.347,0.515,0.353,2006
Kevin Martin,SAC,26.0,200.66,83.91452,185,0,2004,1,26,51,24.6,3.6,2.7,-7.8,0.018,0.093,0.271,0.601,0.121,2008
Dirk Nowitzki,DAL,29.0,213.36,111.13004,0,13,1998,1,9,78,24.6,8.9,3.4,11.1,0.054,0.238,0.289,0.605,0.1689999999999999,2006
Anthony Edwards,MIN,21.0,193.04,102.0582,19,0,2020,1,1,79,24.6,5.8,4.4,1.9,0.017,0.139,0.292,0.564,0.192,2022
DeMar DeRozan,CHI,33.0,198.12,99.79024,146,0,2009,1,9,74,24.5,4.6,5.1,1.5,0.013,0.1159999999999999,0.272,0.5920000000000001,0.222,2022
Blake Griffin,DET,30.0,208.28,113.398,69,0,2009,1,1,75,24.5,7.5,5.4,0.5,0.036,0.182,0.296,0.581,0.268,2018
Nikola Jokic,DEN,28.0,210.82,128.820128,0,31,2014,2,41,69,24.5,11.8,9.8,12.5,0.08,0.283,0.263,0.701,0.412,2022
Shai Gilgeous-Alexander,OKC,23.0,198.12,81.64656,43,5,2018,1,11,56,24.5,5.0,5.9,-6.4,0.017,0.114,0.298,0.557,0.293,2021
Vince Carter,NJN,28.0,198.12,99.79024,4,0,1998,1,5,77,24.5,5.2,4.2,0.1,0.042,0.125,0.31,0.541,0.2339999999999999,2004
Chris Webber,SAC,29.0,208.28,111.13004,18,0,1993,1,1,54,24.5,10.1,4.8,9.4,0.081,0.201,0.29,0.54,0.21,2001
Kyrie Irving,BOS,26.0,190.5,87.543256,32,47,2011,1,1,60,24.4,3.8,5.1,5.6,0.017,0.096,0.298,0.61,0.282,2017
Anthony Davis,NOP,22.0,208.28,99.79024,43,0,2012,1,1,68,24.4,10.2,2.2,5.1,0.08,0.24,0.276,0.591,0.109,2014
Zach LaVine,CHI,27.0,195.58,90.7184,3,0,2014,1,13,67,24.4,4.6,4.5,-0.9,0.01,0.121,0.284,0.605,0.207,2021
Karl-Anthony Towns,MIN,23.0,213.36,112.490816,43,0,2015,1,1,77,24.4,12.4,3.4,0.9,0.0969999999999999,0.257,0.28,0.622,0.1689999999999999,2018
Tracy McGrady,HOU,27.0,203.2,95.25432,0,0,1997,1,9,47,24.4,6.5,4.8,1.1,0.031,0.173,0.344,0.494,0.268,2005
Paul George,LAC,32.0,203.2,99.79024,98,0,2010,1,10,31,24.3,6.9,5.7,4.2,0.011,0.171,0.3289999999999999,0.5379999999999999,0.286,2021
Anthony Davis,NOP,23.0,208.28,114.758776,43,0,2012,1,1,61,24.3,10.3,1.9,-4.7,0.064,0.262,0.296,0.5589999999999999,0.1,2015
Collin Sexton,CLE,22.0,185.42,86.18248,10,0,2018,1,8,60,24.3,3.1,4.4,-9.2,0.027,0.063,0.286,0.573,0.222,2020
Jermaine O'Neal,IND,26.0,210.82,109.769264,0,0,1996,1,17,44,24.3,8.8,1.9,0.3,0.066,0.225,0.36,0.52,0.124,2004
Carmelo Anthony,NYK,31.0,203.2,108.86208,8,0,2003,1,3,40,24.2,6.6,3.1,-4.2,0.059,0.158,0.324,0.531,0.161,2014
Peja Stojakovic,SAC,27.0,208.28,103.872568,0,22,1996,1,14,81,24.2,6.3,2.1,6.1,0.033,0.141,0.24,0.624,0.09,2003
Kevin Garnett,MIN,28.0,210.82,108.86208,0,0,1995,1,5,82,24.2,13.9,5.0,10.4,0.092,0.298,0.294,0.547,0.233,2003
Vince Carter,NJN,29.0,198.12,99.79024,4,0,1998,1,5,79,24.2,5.8,4.3,5.7,0.053,0.131,0.321,0.536,0.235,2005
Pascal Siakam,TOR,29.0,203.2,104.32616,147,53,2016,1,27,71,24.2,7.8,5.8,2.4,0.047,0.177,0.27,0.565,0.244,2022
DeMarcus Cousins,SAC,24.0,210.82,122.46984,43,0,2010,1,5,59,24.1,12.7,3.6,0.1,0.11,0.297,0.3389999999999999,0.545,0.2019999999999999,2014
Dwyane Wade,MIA,23.0,193.04,96.161504,27,0,2003,1,5,77,24.1,5.2,6.8,8.0,0.045,0.109,0.306,0.561,0.303,2004
Danny Granger,IND,27.0,203.2,103.418976,75,0,2005,1,17,62,24.1,5.5,2.8,-0.8,0.032,0.134,0.288,0.564,0.134,2009
Monta Ellis,GSW,25.0,190.5,83.91452,0,0,2005,2,40,80,24.1,3.5,5.6,-3.3,0.015,0.086,0.281,0.536,0.2339999999999999,2010
Blake Griffin,LAC,25.0,208.28,113.851592,69,0,2009,1,1,80,24.1,9.5,3.9,9.6,0.079,0.215,0.29,0.583,0.185,2013
Julius Randle,NYK,26.0,203.2,113.398,43,0,2014,1,7,71,24.1,10.2,6.0,3.0,0.031,0.2269999999999999,0.285,0.5670000000000001,0.2689999999999999,2020
Stephen Curry,GSW,26.0,190.5,83.91452,174,0,2009,1,7,78,24.0,4.3,8.5,9.4,0.018,0.108,0.281,0.61,0.372,2013
Kobe Bryant,LAL,25.0,198.12,99.79024,0,0,1996,1,13,65,24.0,5.5,5.1,6.2,0.047,0.119,0.286,0.551,0.237,2003
Jalen Brunson,NYK,26.0,187.96,86.18248,104,0,2018,2,33,68,24.0,3.5,6.2,2.1,0.016,0.085,0.266,0.597,0.28,2022
Damian Lillard,POR,31.0,187.96,88.45044,118,0,2012,1,6,29,24.0,4.1,7.3,-1.8,0.012,0.104,0.288,0.55,0.321,2021
Donovan Mitchell,UTA,23.0,185.42,97.52228,41,0,2017,1,13,69,24.0,4.4,4.3,2.6,0.023,0.1009999999999999,0.303,0.5579999999999999,0.214,2019
Chris Bosh,TOR,26.0,208.28,104.32616,9,0,2003,1,4,70,24.0,10.8,2.4,0.3,0.099,0.246,0.288,0.5920000000000001,0.1159999999999999,2009
Ray Allen,SEA,29.0,195.58,92.98636,45,0,1996,1,5,78,23.9,4.4,3.7,3.4,0.032,0.106,0.276,0.555,0.176,2004
Jimmy Butler,CHI,27.0,200.66,104.779752,27,0,2011,1,30,76,23.9,6.2,5.5,3.0,0.05,0.131,0.265,0.586,0.243,2016
Stephon Marbury,NJN,24.0,187.96,81.64656,9,0,1996,1,4,67,23.9,3.1,7.6,-5.7,0.023,0.069,0.293,0.54,0.389,2000
Kawhi Leonard,LAC,32.0,200.66,102.0582,197,0,2011,1,15,52,23.8,6.5,3.9,6.1,0.034,0.16,0.267,0.623,0.19,2022
Brandon Ingram,NOP,22.0,200.66,86.18248,32,0,2016,1,2,62,23.8,6.1,4.2,-1.3,0.023,0.144,0.275,0.5870000000000001,0.192,2019
Donovan Mitchell,UTA,22.0,190.5,97.52228,41,0,2017,1,13,77,23.8,4.1,4.2,6.8,0.022,0.093,0.309,0.537,0.209,2018
Brandon Ingram,NOP,23.0,203.2,86.18248,32,0,2016,1,2,61,23.8,4.9,4.9,1.0,0.016,0.126,0.2789999999999999,0.584,0.218,2020
Kyrie Irving,BOS,27.0,190.5,87.543256,32,47,2011,1,1,67,23.8,5.0,6.9,6.2,0.031,0.113,0.286,0.5920000000000001,0.33,2018
Paul George,LAC,33.0,203.2,99.79024,98,0,2010,1,10,56,23.8,6.1,5.1,4.0,0.025,0.153,0.294,0.588,0.237,2022
Stephen Curry,GSW,27.0,190.5,86.18248,174,0,2009,1,7,80,23.8,4.3,7.7,17.0,0.024,0.113,0.283,0.638,0.358,2014
Paul George,IND,27.0,205.74,99.79024,98,0,2010,1,10,75,23.7,6.6,3.3,2.9,0.025,0.178,0.29,0.5870000000000001,0.157,2016
Kevin Martin,SAC,25.0,200.66,83.91452,185,0,2004,1,26,61,23.7,4.5,2.1,-1.4,0.026,0.1169999999999999,0.259,0.618,0.0969999999999999,2007
Zach LaVine,CHI,24.0,195.58,90.7184,3,0,2014,1,13,63,23.7,4.7,4.5,-6.5,0.018,0.113,0.298,0.574,0.2239999999999999,2018
Shai Gilgeous-Alexander,OKC,22.0,198.12,81.64656,43,5,2018,1,11,35,23.7,4.7,5.9,-7.7,0.015,0.119,0.283,0.623,0.311,2020
Andrew Wiggins,MIN,22.0,203.2,90.264808,35,5,2014,1,1,82,23.6,4.0,2.3,-0.5,0.039,0.087,0.288,0.534,0.104,2016
Dirk Nowitzki,DAL,30.0,213.36,111.13004,0,13,1998,1,9,77,23.6,8.6,3.5,9.1,0.0409999999999999,0.2269999999999999,0.287,0.585,0.171,2007
Jaylen Brown,BOS,25.0,198.12,101.151016,7,0,2016,1,3,66,23.6,6.1,3.5,9.8,0.024,0.145,0.298,0.574,0.173,2021
Russell Westbrook,OKC,23.0,190.5,84.821704,3,0,2008,1,4,66,23.6,4.6,5.5,7.9,0.05,0.093,0.32,0.5379999999999999,0.284,2011
Zach Randolph,POR,25.0,205.74,97.52228,11,0,2001,1,19,68,23.6,10.1,2.2,-4.9,0.1009999999999999,0.257,0.33,0.537,0.126,2006
Kevin Martin,HOU,28.0,200.66,83.91452,185,0,2004,1,26,80,23.5,3.2,2.5,2.8,0.012,0.1,0.295,0.601,0.128,2010
DeMar DeRozan,TOR,26.0,200.66,99.79024,146,0,2009,1,9,78,23.5,4.5,4.0,3.0,0.027,0.1159999999999999,0.297,0.55,0.208,2015
Russell Westbrook,OKC,27.0,190.5,90.7184,3,0,2008,1,4,80,23.5,7.8,10.4,10.8,0.061,0.178,0.313,0.5539999999999999,0.4679999999999999,2015
LaMarcus Aldridge,POR,29.0,210.82,108.86208,97,0,2006,1,2,71,23.4,10.2,1.7,5.7,0.077,0.2319999999999999,0.3,0.528,0.089,2014
Jayson Tatum,BOS,22.0,203.2,95.25432,32,0,2017,1,3,66,23.4,7.0,3.0,10.6,0.027,0.165,0.28,0.5670000000000001,0.143,2019
Antoine Walker,BOS,24.0,205.74,111.13004,43,0,1996,1,6,81,23.4,8.9,5.5,-1.9,0.05,0.204,0.292,0.505,0.261,2000
Nikola Vucevic,CHI,30.0,210.82,117.93392,146,41,2011,1,16,70,23.4,11.7,3.8,-7.0,0.059,0.289,0.292,0.56,0.207,2020
Dirk Nowitzki,DAL,24.0,213.36,111.13004,0,13,1998,1,9,76,23.4,9.9,2.4,6.6,0.048,0.24,0.254,0.599,0.105,2001
Paul George,LAC,31.0,203.2,99.79024,98,0,2010,1,10,54,23.3,6.6,5.2,11.3,0.026,0.171,0.296,0.598,0.239,2020
Tim Duncan,SAS,27.0,213.36,117.93392,62,18,1997,1,1,81,23.3,12.9,3.9,9.1,0.1,0.268,0.2789999999999999,0.564,0.191,2002
LaMelo Ball,CHA,21.0,200.66,81.64656,0,0,2020,1,3,36,23.3,6.4,8.4,-4.7,0.031,0.147,0.289,0.541,0.352,2022
LaMarcus Aldridge,POR,28.0,210.82,108.86208,97,0,2006,1,2,69,23.2,11.1,2.6,7.1,0.073,0.256,0.299,0.507,0.128,2013
Jason Richardson,GSW,25.0,198.12,102.0582,11,0,2001,1,5,75,23.2,5.8,3.1,0.9,0.04,0.13,0.276,0.5379999999999999,0.149,2005
Russell Westbrook,OKC,24.0,190.5,84.821704,3,0,2008,1,4,82,23.2,5.2,7.4,12.3,0.048,0.1159999999999999,0.324,0.532,0.372,2012
Bradley Beal,WAS,29.0,193.04,93.893544,2,0,2012,1,3,40,23.2,4.7,6.6,-3.5,0.026,0.099,0.297,0.539,0.309,2021
De'Aaron Fox,SAC,24.0,190.5,83.91452,43,0,2017,1,5,59,23.2,3.9,5.6,-4.4,0.012,0.096,0.284,0.5489999999999999,0.254,2021
Kemba Walker,CHA,27.0,185.42,83.46092800000001,45,0,2011,1,9,79,23.2,3.9,5.5,3.6,0.018,0.107,0.291,0.569,0.282,2016
Anthony Davis,LAL,29.0,208.28,114.758776,43,0,2012,1,1,40,23.2,9.9,3.1,-3.0,0.072,0.196,0.263,0.578,0.147,2021
Bradley Beal,WAS,30.0,193.04,93.893544,2,0,2012,1,3,50,23.2,3.9,5.4,0.7,0.026,0.091,0.288,0.593,0.26,2022
Kristaps Porzingis,WAS,27.0,220.98,108.86208,0,44,2015,1,4,65,23.2,8.4,2.7,1.4,0.057,0.1939999999999999,0.272,0.627,0.125,2022
Karl Malone,UTA,37.0,205.74,116.119552,16,0,1985,1,13,81,23.2,8.3,4.5,5.8,0.05,0.236,0.299,0.5720000000000001,0.2339999999999999,2000
LaMarcus Aldridge,SAS,32.0,210.82,117.93392,97,0,2006,1,2,75,23.1,8.5,2.0,5.4,0.098,0.156,0.288,0.57,0.111,2017
John Wall,WAS,26.0,193.04,95.25432,43,0,2010,1,1,78,23.1,4.2,10.7,3.9,0.023,0.105,0.302,0.541,0.45,2016
Gary Payton,SEA,32.0,193.04,81.64656,38,0,1990,1,2,79,23.1,4.6,8.1,-0.6,0.025,0.1009999999999999,0.27,0.522,0.364,2000
Victor Oladipo,IND,26.0,193.04,95.25432,95,0,2013,1,2,75,23.1,5.2,4.3,5.9,0.019,0.132,0.295,0.5770000000000001,0.209,2017
Amar'e Stoudemire,PHX,27.0,208.28,112.944408,0,0,2002,1,9,82,23.1,8.9,1.0,5.4,0.098,0.185,0.273,0.615,0.047,2009
Paul George,IND,26.0,205.74,99.79024,98,0,2010,1,10,81,23.1,7.0,4.1,3.3,0.031,0.187,0.301,0.557,0.203,2015
CJ McCollum,POR,29.0,190.5,86.18248,246,0,2013,1,10,47,23.1,3.9,4.7,6.2,0.018,0.099,0.265,0.5770000000000001,0.22,2020
Bradley Beal,WAS,24.0,195.58,93.893544,2,0,2012,1,3,77,23.1,3.1,3.5,5.6,0.022,0.078,0.263,0.604,0.154,2016
D'Angelo Russell,MIN,24.0,193.04,87.543256,15,0,2015,1,2,45,23.1,3.9,6.3,-8.1,0.011,0.107,0.305,0.556,0.327,2019
Al Jefferson,MIN,24.0,208.28,120.20188,0,0,2004,1,15,50,23.1,11.0,1.6,-4.6,0.107,0.246,0.288,0.532,0.0819999999999999,2008
Joel Embiid,PHI,26.0,213.36,127.00576,35,53,2014,1,3,51,23.0,11.6,3.0,5.2,0.091,0.2789999999999999,0.315,0.59,0.178,2019
CJ McCollum,POR,25.0,190.5,86.18248,246,0,2013,1,10,80,23.0,3.6,3.6,1.2,0.024,0.09,0.2739999999999999,0.585,0.175,2016
Dirk Nowitzki,DAL,33.0,213.36,111.13004,0,13,1998,1,9,73,23.0,7.0,2.6,11.0,0.025,0.203,0.282,0.612,0.136,2010
Kevin Garnett,MIN,27.0,210.82,99.79024,0,0,1995,1,5,82,23.0,13.4,6.0,6.8,0.086,0.282,0.262,0.5529999999999999,0.249,2002
Chris Webber,SAC,30.0,208.28,111.13004,18,0,1993,1,1,67,23.0,10.5,5.4,7.5,0.07,0.215,0.303,0.485,0.238,2002
DeMar DeRozan,TOR,28.0,200.66,99.79024,251,0,2009,1,9,80,23.0,3.9,5.2,7.7,0.021,0.091,0.286,0.555,0.245,2017
Michael Redd,MIL,25.0,198.12,97.068688,15,0,2000,2,43,75,23.0,4.2,2.3,-4.0,0.0289999999999999,0.099,0.2739999999999999,0.536,0.1119999999999999,2004
Ray Allen,SEA,28.0,195.58,92.98636,45,0,1996,1,5,56,23.0,5.1,4.8,1.5,0.038,0.118,0.278,0.5660000000000001,0.223,2003
Paul Pierce,BOS,26.0,198.12,104.32616,35,0,1998,1,10,80,23.0,6.5,5.1,-0.1,0.026,0.163,0.304,0.517,0.249,2003
Jimmy Butler,MIA,33.0,200.66,104.32616,27,0,2011,1,30,64,22.9,5.9,5.3,1.2,0.068,0.121,0.248,0.647,0.264,2022
Russell Westbrook,OKC,30.0,190.5,90.7184,3,0,2008,1,4,73,22.9,11.1,10.7,5.0,0.036,0.255,0.301,0.501,0.44,2018
Dwight Howard,ORL,25.0,210.82,120.20188,0,0,2004,1,1,78,22.9,14.1,1.4,8.6,0.128,0.301,0.272,0.616,0.067,2010
Joel Embiid,PHI,24.0,213.36,113.398,35,53,2014,1,3,63,22.9,11.0,3.2,11.7,0.078,0.255,0.33,0.573,0.182,2017
Giannis Antetokounmpo,MIL,22.0,210.82,100.697424,0,6,2013,1,15,80,22.9,8.8,5.4,1.5,0.0579999999999999,0.226,0.283,0.599,0.2689999999999999,2016
Pascal Siakam,TOR,26.0,205.74,104.32616,147,53,2016,1,27,60,22.9,7.3,3.5,8.8,0.03,0.162,0.278,0.5539999999999999,0.161,2019
Baron Davis,NOH,25.0,190.5,101.151016,3,0,1999,1,3,67,22.9,4.3,7.5,2.7,0.027,0.095,0.298,0.492,0.363,2003
Michael Jordan,WAS,39.0,198.12,97.975872,4,0,1984,1,3,60,22.9,5.7,5.2,-0.3,0.027,0.163,0.361,0.4679999999999999,0.295,2001
Stephen Curry,GSW,25.0,190.5,83.91452,174,0,2009,1,7,78,22.9,4.0,6.9,2.4,0.022,0.092,0.261,0.589,0.298,2012
Shaquille O'Neal,MIA,33.0,215.9,147.4174,46,0,1992,1,1,73,22.9,10.4,2.7,10.8,0.124,0.2239999999999999,0.303,0.583,0.149,2004
Chris Paul,NOH,24.0,182.88,79.3786,62,0,2005,1,4,78,22.8,5.5,11.0,6.5,0.0279999999999999,0.143,0.273,0.599,0.512,2008
Pascal Siakam,TOR,28.0,203.2,104.32616,147,53,2016,1,27,68,22.8,8.5,5.3,4.8,0.046,0.182,0.257,0.565,0.2239999999999999,2021
Carmelo Anthony,DEN,25.0,203.2,104.32616,8,0,2003,1,3,66,22.8,6.8,3.4,7.1,0.0559999999999999,0.171,0.316,0.532,0.172,2008
Michael Redd,MIL,28.0,198.12,97.52228,15,0,2000,2,43,72,22.7,4.3,3.4,-7.5,0.036,0.1009999999999999,0.27,0.5589999999999999,0.16,2007
Chris Bosh,TOR,25.0,208.28,104.32616,9,0,2003,1,4,77,22.7,10.0,2.5,-1.0,0.089,0.221,0.27,0.569,0.114,2008
DeMarcus Cousins,SAC,23.0,210.82,122.46984,43,0,2010,1,5,71,22.7,11.7,2.9,-1.9,0.109,0.309,0.326,0.555,0.175,2013
Brandon Ingram,NOP,24.0,203.2,86.18248,32,0,2016,1,2,55,22.7,5.8,5.6,3.3,0.019,0.152,0.291,0.5539999999999999,0.268,2021
Kristaps Porzingis,NYK,22.0,220.98,108.86208,0,44,2015,1,4,48,22.7,6.6,1.2,0.4,0.039,0.154,0.305,0.539,0.063,2017
DeMar DeRozan,TOR,24.0,200.66,97.975872,146,0,2009,1,9,79,22.7,4.3,4.0,3.4,0.02,0.113,0.282,0.532,0.1889999999999999,2013
Brandon Roy,POR,24.0,198.12,95.707912,117,0,2006,1,6,78,22.6,4.7,5.1,8.9,0.044,0.115,0.2739999999999999,0.573,0.243,2008
Bradley Beal,WAS,25.0,195.58,93.893544,2,0,2012,1,3,82,22.6,4.4,4.5,2.4,0.021,0.1009999999999999,0.268,0.564,0.206,2017
Carmelo Anthony,NYK,28.0,203.2,104.32616,8,0,2003,1,3,55,22.6,6.3,3.6,2.4,0.053,0.156,0.316,0.525,0.209,2011
Chris Bosh,TOR,23.0,208.28,104.32616,9,0,2003,1,4,69,22.6,10.7,2.5,4.1,0.0819999999999999,0.245,0.268,0.5770000000000001,0.115,2006
Gilbert Arenas,WAS,28.0,193.04,97.52228,13,0,2001,2,30,32,22.6,4.2,7.2,-4.6,0.016,0.1119999999999999,0.307,0.511,0.351,2009
Lou Williams,LAC,31.0,185.42,79.3786,0,0,2005,2,45,79,22.6,2.5,5.3,1.6,0.015,0.059,0.285,0.574,0.254,2017
Richard Jefferson,NJN,28.0,200.66,102.0582,13,0,2001,1,13,82,22.6,4.2,3.1,-4.9,0.034,0.091,0.26,0.5710000000000001,0.146,2007
Kyrie Irving,CLE,21.0,190.5,86.636072,32,47,2011,1,1,59,22.5,3.7,5.9,-5.1,0.018,0.106,0.298,0.5529999999999999,0.315,2012
Blake Griffin,LAC,22.0,208.28,113.851592,69,0,2009,1,1,82,22.5,12.1,3.8,-3.4,0.103,0.2689999999999999,0.273,0.5489999999999999,0.184,2010
Ray Allen,SEA,27.0,195.58,92.98636,45,0,1996,1,5,76,22.5,5.0,4.4,2.6,0.039,0.118,0.28,0.565,0.217,2002
Chris Bosh,TOR,22.0,208.28,104.32616,9,0,2003,1,4,70,22.5,9.2,2.6,-1.3,0.089,0.208,0.253,0.585,0.1169999999999999,2005
Vince Carter,TOR,27.0,198.12,102.0582,4,0,1998,1,5,73,22.5,4.8,4.8,0.4,0.038,0.104,0.321,0.501,0.262,2003
Zion Williamson,NOP,19.0,198.12,128.820128,32,0,2019,1,1,24,22.5,6.3,2.1,5.1,0.092,0.114,0.291,0.616,0.119,2019
Allan Houston,NYK,32.0,198.12,90.7184,105,0,1993,1,11,82,22.5,2.8,2.7,-1.6,0.01,0.079,0.2689999999999999,0.563,0.129,2002
Carmelo Anthony,NYK,33.0,203.2,108.86208,8,0,2003,1,3,74,22.4,5.9,2.9,-5.0,0.026,0.16,0.29,0.535,0.141,2016
Kevin Garnett,MIN,31.0,210.82,114.758776,0,0,1995,1,5,76,22.4,12.8,4.1,-0.5,0.077,0.308,0.276,0.546,0.19,2006
