Team,win_percentage,season,Player 1 age,Player 1 player_height,Player 1 player_weight,Player 1 college,Player 1 country,Player 1 draft_year,Player 1 draft_round,Player 1 draft_number,Player 1 gp,Player 1 pts,Player 1 reb,Player 1 ast,Player 1 net_rating,Player 1 oreb_pct,Player 1 dreb_pct,Player 1 usg_pct,Player 1 ts_pct,Player 1 ast_pct,Player 2 age,Player 2 player_height,Player 2 player_weight,Player 2 college,Player 2 country,Player 2 draft_year,Player 2 draft_round,Player 2 draft_number,Player 2 gp,Player 2 pts,Player 2 reb,Player 2 ast,Player 2 net_rating,Player 2 oreb_pct,Player 2 dreb_pct,Player 2 usg_pct,Player 2 ts_pct,Player 2 ast_pct,Player 3 age,Player 3 player_height,Player 3 player_weight,Player 3 college,Player 3 country,Player 3 draft_year,Player 3 draft_round,Player 3 draft_number,Player 3 gp,Player 3 pts,Player 3 reb,Player 3 ast,Player 3 net_rating,Player 3 oreb_pct,Player 3 dreb_pct,Player 3 usg_pct,Player 3 ts_pct,Player 3 ast_pct,Player 4 age,Player 4 player_height,Player 4 player_weight,Player 4 college,Player 4 country,Player 4 draft_year,Player 4 draft_round,Player 4 draft_number,Player 4 gp,Player 4 pts,Player 4 reb,Player 4 ast,Player 4 net_rating,Player 4 oreb_pct,Player 4 dreb_pct,Player 4 usg_pct,Player 4 ts_pct,Player 4 ast_pct,Player 5 age,Player 5 player_height,Player 5 player_weight,Player 5 college,Player 5 country,Player 5 draft_year,Player 5 draft_round,Player 5 draft_number,Player 5 gp,Player 5 pts,Player 5 reb,Player 5 ast,Player 5 net_rating,Player 5 oreb_pct,Player 5 dreb_pct,Player 5 usg_pct,Player 5 ts_pct,Player 5 ast_pct
LAL,0.695,2009,31.0,198.12,92.98636,0,0,1996,1,13,73,27.0,5.4,5.0,8.5,0.032,0.122,0.3229999999999999,0.545,0.23,29.0,213.36,113.398,0,29,2001,1,3,65,18.3,11.3,3.4,6.2,0.1159999999999999,0.228,0.213,0.593,0.147,22.0,213.36,129.27372,0,0,2005,1,10,65,15.0,8.3,1.0,6.0,0.103,0.203,0.208,0.608,0.055,30.0,200.66,117.93392,52,0,1999,1,16,77,11.0,4.3,3.0,6.8,0.043,0.098,0.163,0.514,0.132,30.0,208.28,104.32616,72,0,1999,1,4,82,10.8,9.8,3.3,6.1,0.08,0.263,0.17,0.5329999999999999,0.159
DAL,0.671,2009,32.0,213.36,111.13004,0,13,1998,1,9,81,25.0,7.7,2.7,6.4,0.031,0.198,0.289,0.578,0.128,32.0,187.96,81.64656,13,0,1999,1,10,77,16.6,1.8,3.8,4.1,0.009,0.055,0.2289999999999999,0.552,0.1939999999999999,30.0,200.66,103.418976,45,0,2002,1,10,74,16.3,6.2,2.1,-0.7,0.043,0.147,0.2189999999999999,0.507,0.092,32.0,200.66,103.418976,28,0,1999,1,9,75,12.0,6.4,1.4,6.9,0.077,0.152,0.181,0.535,0.069,37.0,193.04,95.25432,7,0,1994,1,2,80,10.3,5.6,9.1,6.0,0.019,0.154,0.145,0.5770000000000001,0.361
PHX,0.659,2009,27.0,208.28,112.944408,0,0,2002,1,9,82,23.1,8.9,1.0,5.4,0.098,0.185,0.273,0.615,0.047,36.0,190.5,80.73937600000001,141,5,1996,1,15,81,16.5,3.3,11.0,7.1,0.016,0.091,0.228,0.615,0.483,29.0,198.12,102.0582,11,0,2001,1,5,79,15.7,5.1,1.8,6.4,0.039,0.136,0.208,0.574,0.085,37.0,203.2,102.0582,32,0,1994,1,3,81,11.3,5.5,2.4,4.0,0.037,0.16,0.168,0.561,0.111,27.0,210.82,111.13004,13,0,2005,1,8,81,11.2,5.3,1.4,8.6,0.036,0.178,0.17,0.598,0.072
ATL,0.646,2009,29.0,200.66,108.86208,128,0,2001,1,10,76,21.3,4.6,4.9,6.0,0.03,0.114,0.267,0.5379999999999999,0.216,30.0,195.58,90.7184,18,0,2000,1,8,79,18.0,2.5,3.0,4.4,0.016,0.08,0.254,0.573,0.163,24.0,205.74,108.86208,0,0,2004,1,17,81,15.7,8.7,4.2,7.3,0.09,0.196,0.2239999999999999,0.536,0.187,24.0,208.28,111.13004,2,8,2007,1,3,81,14.2,9.9,2.3,8.2,0.0969999999999999,0.231,0.179,0.594,0.102,24.0,205.74,108.86208,4,0,2005,1,2,81,10.1,5.1,1.1,6.4,0.05,0.147,0.159,0.54,0.0559999999999999
DEN,0.646,2009,26.0,203.2,104.32616,8,0,2003,1,3,69,28.2,6.6,3.2,5.4,0.065,0.131,0.332,0.5479999999999999,0.159,33.0,190.5,91.625584,101,0,1997,1,3,73,19.5,3.1,5.6,4.5,0.012,0.093,0.244,0.601,0.27,24.0,198.12,99.79024,0,0,2004,1,18,75,15.4,3.1,2.4,5.7,0.016,0.115,0.267,0.515,0.149,27.0,210.82,113.398,0,35,2002,1,7,82,13.8,7.6,2.5,5.1,0.07,0.193,0.166,0.631,0.114,32.0,205.74,108.86208,60,0,2000,1,1,58,11.5,9.4,1.9,3.4,0.0819999999999999,0.2319999999999999,0.174,0.481,0.087
UTA,0.646,2009,28.0,205.74,120.655472,32,0,2002,2,34,78,19.5,11.2,3.2,4.1,0.0819999999999999,0.302,0.249,0.599,0.155,26.0,190.5,93.893544,61,0,2005,1,3,76,18.7,4.0,10.5,7.3,0.022,0.103,0.239,0.574,0.429,31.0,210.82,119.294696,0,4,2001,2,37,73,13.5,7.1,1.6,3.6,0.074,0.206,0.211,0.561,0.085,29.0,205.74,102.0582,0,34,1999,1,24,58,11.9,4.6,2.7,6.7,0.0559999999999999,0.125,0.177,0.588,0.143,25.0,203.2,113.398,16,0,2006,2,47,82,11.6,6.8,1.6,6.6,0.1,0.1889999999999999,0.187,0.573,0.09
BOS,0.61,2009,32.0,200.66,106.59412,35,0,1998,1,10,71,18.3,4.4,3.1,5.3,0.021,0.132,0.237,0.613,0.15,34.0,195.58,92.98636,45,0,1996,1,5,80,16.3,3.2,2.6,7.4,0.021,0.087,0.201,0.601,0.118,34.0,210.82,114.758776,0,0,1995,1,5,69,14.3,7.3,2.7,8.1,0.049,0.236,0.22,0.569,0.148,24.0,185.42,77.56423199999999,43,0,2006,1,21,81,13.7,4.4,9.8,4.8,0.043,0.103,0.2,0.54,0.425,25.0,208.28,127.00576,0,0,2003,1,27,78,10.1,7.6,1.0,7.4,0.0969999999999999,0.235,0.177,0.613,0.057
OKC,0.61,2009,21.0,205.74,104.32616,97,0,2007,1,2,82,30.1,7.6,2.8,7.0,0.038,0.177,0.317,0.607,0.13,21.0,190.5,84.821704,3,0,2008,1,4,82,16.1,4.9,8.0,5.0,0.059,0.1009999999999999,0.254,0.491,0.367,23.0,205.74,106.59412,6,0,2007,1,5,82,15.1,6.0,1.6,2.0,0.043,0.141,0.193,0.53,0.071,20.0,195.58,99.79024,49,0,2009,1,3,76,9.9,3.2,1.8,5.9,0.032,0.126,0.203,0.551,0.13,26.0,213.36,108.86208,0,22,2002,1,24,76,8.4,5.0,0.7,3.0,0.09,0.158,0.171,0.527,0.046
POR,0.61,2009,25.0,198.12,95.707912,117,0,2006,1,6,65,21.5,4.4,4.7,6.0,0.037,0.109,0.266,0.568,0.228,24.0,210.82,108.86208,97,0,2006,1,2,78,17.9,8.0,2.1,4.8,0.0819999999999999,0.187,0.231,0.535,0.099,34.0,187.96,90.7184,42,0,1999,1,8,82,14.0,3.2,5.4,6.9,0.04,0.092,0.24,0.53,0.296,22.0,213.36,129.27372,15,0,2007,1,1,21,11.1,8.5,0.9,8.9,0.161,0.267,0.209,0.647,0.066,21.0,203.2,90.7184,0,1,2008,1,25,37,10.1,3.8,1.2,8.5,0.043,0.153,0.163,0.6459999999999999,0.073
SAS,0.61,2009,34.0,210.82,117.93392,62,18,1997,1,1,78,17.9,10.1,3.2,7.0,0.109,0.265,0.264,0.56,0.175,32.0,198.12,92.98636,0,23,1999,2,57,75,16.5,3.8,4.9,7.9,0.038,0.119,0.253,0.584,0.273,28.0,187.96,81.64656,0,1,2001,1,28,56,16.0,2.4,5.7,5.8,0.005,0.084,0.258,0.542,0.304,24.0,187.96,81.64656,214,0,2008,1,26,78,12.4,2.6,2.9,4.6,0.022,0.085,0.19,0.5720000000000001,0.154,30.0,200.66,102.0582,13,0,2001,1,13,81,12.3,4.4,2.0,6.6,0.0279999999999999,0.135,0.184,0.551,0.0969999999999999
MIA,0.573,2009,28.0,193.04,99.79024,27,0,2003,1,5,77,26.6,4.8,6.5,7.4,0.046,0.111,0.342,0.562,0.3339999999999999,21.0,208.28,106.59412,65,0,2008,1,2,78,14.8,6.4,1.3,0.9,0.062,0.19,0.257,0.505,0.076,31.0,210.82,115.66596,0,0,1996,1,17,70,13.6,6.9,1.3,5.1,0.075,0.21,0.2289999999999999,0.563,0.078,30.0,203.2,106.59412,2,0,0,8,0,78,9.9,8.1,0.7,3.1,0.092,0.252,0.172,0.5379999999999999,0.042,30.0,198.12,103.418976,74,0,2000,1,18,76,8.9,4.9,1.2,6.3,0.037,0.172,0.147,0.5720000000000001,0.067
MIL,0.561,2009,25.0,213.36,117.93392,42,47,2005,1,1,69,15.9,10.2,1.8,4.9,0.103,0.262,0.2339999999999999,0.54,0.1009999999999999,20.0,185.42,76.657048,0,0,2009,1,10,82,15.5,3.4,5.7,1.8,0.019,0.105,0.26,0.475,0.298,30.0,198.12,93.893544,136,0,2002,1,26,81,15.4,3.3,2.8,2.5,0.0139999999999999,0.093,0.203,0.5529999999999999,0.132,30.0,198.12,97.52228,15,0,2000,2,43,18,11.9,3.0,2.2,-11.5,0.021,0.108,0.2319999999999999,0.444,0.143,27.0,198.12,104.32616,0,23,2003,1,25,75,11.0,5.3,2.7,2.0,0.024,0.182,0.182,0.526,0.14
CHA,0.537,2009,32.0,203.2,97.52228,143,0,1997,2,42,81,20.6,5.0,3.7,1.4,0.031,0.121,0.275,0.518,0.17,27.0,200.66,99.79024,10,0,2001,1,25,76,18.2,10.0,2.1,1.6,0.059,0.2339999999999999,0.203,0.586,0.09,26.0,185.42,89.811216,4,0,2005,1,5,80,12.1,3.6,5.6,2.1,0.024,0.107,0.192,0.525,0.283,28.0,203.2,106.59412,0,1,2003,1,21,82,11.3,5.2,4.0,2.3,0.0559999999999999,0.119,0.163,0.552,0.185,23.0,208.28,102.0582,46,0,2006,1,4,54,9.4,6.2,1.0,-1.5,0.076,0.225,0.217,0.511,0.081
HOU,0.512,2009,27.0,200.66,83.91452,185,0,2004,1,26,46,20.6,3.6,2.4,-4.2,0.02,0.096,0.252,0.561,0.113,25.0,182.88,73.028312,139,0,2007,1,26,82,19.6,2.6,5.3,-0.7,0.021,0.065,0.258,0.5489999999999999,0.253,30.0,205.74,111.13004,0,23,2002,2,55,82,16.2,8.6,2.1,-2.6,0.073,0.237,0.228,0.55,0.11,24.0,203.2,95.25432,3,0,2004,2,43,72,14.9,5.6,3.8,-1.4,0.033,0.15,0.212,0.488,0.1639999999999999,24.0,182.88,92.98636,104,0,2006,1,24,68,9.1,3.6,4.5,2.0,0.06,0.114,0.183,0.536,0.281
CHI,0.5,2009,21.0,190.5,86.18248,84,0,2008,1,1,78,20.8,3.8,6.0,-0.5,0.025,0.085,0.271,0.532,0.297,25.0,205.74,99.79024,32,42,2004,1,7,70,17.6,7.3,2.0,0.9,0.0559999999999999,0.156,0.217,0.531,0.088,29.0,190.5,86.18248,35,0,2003,1,7,74,10.9,3.5,4.5,-2.1,0.011,0.106,0.165,0.501,0.203,25.0,210.82,105.233344,2,0,2007,1,9,64,10.7,11.0,2.1,-1.3,0.132,0.27,0.172,0.557,0.107,30.0,190.5,90.7184,176,0,2002,2,41,75,9.9,2.4,1.8,0.2,0.02,0.108,0.237,0.485,0.141
MEM,0.488,2009,28.0,205.74,117.93392,11,0,2001,1,19,81,20.8,11.7,1.8,-1.8,0.127,0.243,0.247,0.546,0.08,23.0,203.2,104.32616,45,0,2006,1,8,80,19.6,5.9,1.9,-1.1,0.042,0.132,0.226,0.535,0.076,22.0,193.04,95.25432,146,0,2008,1,3,82,17.5,3.8,3.0,-2.7,0.023,0.094,0.208,0.551,0.12,25.0,215.9,120.20188,0,29,2007,2,48,69,14.6,9.3,2.4,0.8,0.1009999999999999,0.207,0.172,0.617,0.1,22.0,185.42,83.91452,15,0,2007,1,4,80,12.0,2.4,5.3,-1.0,0.0139999999999999,0.074,0.186,0.526,0.245
TOR,0.488,2009,26.0,208.28,104.32616,9,0,2003,1,4,70,24.0,10.8,2.4,0.3,0.099,0.246,0.288,0.5920000000000001,0.1159999999999999,24.0,213.36,113.398,0,50,2006,1,1,80,17.2,6.2,1.2,-3.9,0.045,0.161,0.223,0.552,0.053,26.0,190.5,89.357624,9,0,2005,1,22,82,11.4,2.7,5.0,-1.6,0.016,0.099,0.19,0.599,0.2769999999999999,31.0,208.28,99.79024,0,4,2000,1,16,74,11.3,4.6,4.1,-3.4,0.022,0.151,0.181,0.54,0.1989999999999999,28.0,190.5,95.25432,0,29,0,8,0,68,10.3,2.1,5.9,-2.3,0.015,0.076,0.178,0.569,0.3339999999999999
NOH,0.451,2009,29.0,205.74,108.86208,12,0,2003,1,18,81,19.0,7.5,3.0,-2.4,0.065,0.177,0.241,0.56,0.135,25.0,182.88,79.3786,62,0,2005,1,4,45,18.7,4.2,10.7,1.0,0.013,0.118,0.226,0.584,0.456,23.0,193.04,92.98636,46,0,2009,2,43,73,14.5,2.9,1.6,-2.2,0.045,0.09,0.252,0.55,0.103,33.0,208.28,103.872568,0,22,1996,1,14,62,12.6,3.7,1.5,-1.5,0.022,0.1119999999999999,0.184,0.5329999999999999,0.072,22.0,182.88,72.57472,3,0,2009,1,21,76,12.4,2.5,5.7,-4.4,0.023,0.086,0.23,0.546,0.3229999999999999
IND,0.39,2009,27.0,203.2,103.418976,75,0,2005,1,17,62,24.1,5.5,2.8,-0.8,0.032,0.134,0.288,0.564,0.134,30.0,210.82,111.13004,64,0,2001,1,14,72,14.6,10.2,2.1,-5.7,0.059,0.285,0.188,0.585,0.108,23.0,218.44,126.098576,6,0,2008,1,17,81,11.7,5.7,2.0,0.5,0.0969999999999999,0.15,0.2239999999999999,0.537,0.13,27.0,182.88,74.84268,97,0,2003,1,8,47,10.3,3.2,3.8,-6.7,0.037,0.102,0.211,0.507,0.254,29.0,198.12,95.25432,32,0,2003,1,20,76,10.2,3.0,2.0,-5.3,0.0279999999999999,0.107,0.201,0.527,0.133
LAC,0.354,2009,28.0,213.36,120.20188,124,0,2003,1,6,76,18.5,9.3,1.6,-5.4,0.081,0.222,0.27,0.527,0.086,21.0,190.5,100.697424,95,0,2008,1,7,62,16.9,2.6,3.0,-4.6,0.013,0.07,0.214,0.5710000000000001,0.135,31.0,190.5,97.52228,3,0,1999,1,3,75,15.3,3.5,8.0,-3.7,0.024,0.0969999999999999,0.24,0.501,0.385,31.0,200.66,92.98636,114,0,2002,2,52,82,11.9,2.9,1.4,-5.0,0.016,0.084,0.168,0.524,0.067,28.0,208.28,113.398,35,0,2002,1,4,70,10.9,7.7,0.7,-6.8,0.135,0.221,0.21,0.547,0.045
NYK,0.354,2009,27.0,205.74,113.398,2,0,2005,1,30,81,20.2,11.7,3.6,-4.6,0.085,0.2739999999999999,0.239,0.584,0.172,30.0,205.74,113.398,0,0,1998,1,25,72,17.7,5.6,1.5,-4.8,0.044,0.17,0.267,0.546,0.088,23.0,203.2,102.0582,74,0,2007,1,23,65,15.3,5.4,2.1,-3.1,0.045,0.126,0.203,0.534,0.096,21.0,208.28,102.0582,0,50,2008,1,6,81,15.1,4.9,1.7,-2.6,0.027,0.14,0.1939999999999999,0.575,0.077,28.0,213.36,113.398,84,0,0,8,0,7,11.7,11.0,1.1,1.1,0.161,0.26,0.179,0.508,0.05
DET,0.329,2009,32.0,200.66,87.543256,45,0,1999,1,7,46,18.1,2.7,4.4,-5.5,0.021,0.075,0.275,0.505,0.2289999999999999,24.0,195.58,92.98636,211,0,2007,1,15,73,16.6,3.8,4.8,-3.8,0.03,0.109,0.263,0.479,0.246,27.0,190.5,90.7184,45,0,2004,1,3,62,13.8,1.9,2.7,-7.5,0.018,0.07,0.246,0.534,0.1669999999999999,30.0,205.74,97.52228,43,0,2002,1,23,49,13.5,5.1,3.3,-5.0,0.049,0.1369999999999999,0.193,0.53,0.165,25.0,210.82,105.233344,45,0,2005,1,7,78,11.9,4.7,0.7,-9.3,0.052,0.198,0.238,0.526,0.053
PHI,0.329,2009,26.0,198.12,93.893544,13,0,2004,1,9,82,17.1,6.5,5.8,-4.3,0.03,0.168,0.218,0.535,0.238,23.0,185.42,79.3786,0,0,2005,2,45,64,14.0,2.9,4.2,-2.1,0.016,0.1009999999999999,0.212,0.5760000000000001,0.2189999999999999,22.0,203.2,99.79024,9,0,2007,1,12,67,13.8,5.2,1.4,-3.1,0.07,0.121,0.213,0.523,0.075,35.0,182.88,74.84268,6,0,1996,1,1,28,13.8,2.8,4.0,-3.0,0.021,0.083,0.2269999999999999,0.515,0.209,31.0,205.74,115.212368,32,0,1999,1,1,76,13.1,6.1,1.4,-2.8,0.091,0.146,0.216,0.518,0.078
GSW,0.317,2009,24.0,190.5,81.64656,0,0,2005,2,40,64,25.5,4.0,5.3,-7.2,0.02,0.093,0.294,0.517,0.216,30.0,198.12,102.0582,32,0,1999,1,13,70,19.8,5.3,2.5,-6.5,0.05,0.155,0.266,0.615,0.133,22.0,190.5,83.91452,174,0,2009,1,7,80,17.5,4.5,5.9,-3.1,0.018,0.118,0.218,0.568,0.241,23.0,201.0,86.0,219,0,0,8,0,24,15.2,4.6,2.8,-3.5,0.025,0.129,0.188,0.588,0.125,26.0,195.58,99.79024,43,2,0,8,0,9,13.9,4.6,1.1,-9.1,0.054,0.141,0.195,0.623,0.07
WAS,0.317,2009,28.0,193.04,97.52228,13,0,2001,2,30,32,22.6,4.2,7.2,-4.6,0.016,0.1119999999999999,0.307,0.511,0.351,23.0,210.82,112.490816,0,0,2005,2,49,81,14.1,6.3,2.1,-6.7,0.08,0.1889999999999999,0.258,0.519,0.138,30.0,200.66,95.25432,62,0,2003,1,29,35,12.7,3.6,1.4,1.1,0.039,0.1169999999999999,0.249,0.496,0.086,30.0,203.2,98.883056,2,0,2000,1,5,54,10.9,6.2,3.9,-5.4,0.036,0.183,0.149,0.623,0.178,26.0,203.2,99.79024,36,0,2007,1,14,75,10.7,3.9,1.2,-7.5,0.065,0.105,0.192,0.523,0.072
SAC,0.305,2009,20.0,198.12,99.79024,84,0,2009,1,4,72,20.1,5.3,5.8,-7.0,0.027,0.136,0.264,0.529,0.268,26.0,205.74,112.490816,33,0,2007,2,31,80,16.8,5.9,0.8,-2.9,0.086,0.136,0.2269999999999999,0.6,0.048,27.0,190.5,92.98636,0,24,2004,1,28,79,12.9,2.8,4.7,-5.1,0.017,0.086,0.185,0.5660000000000001,0.239,23.0,210.82,113.398,213,0,2008,1,12,75,12.5,8.5,1.7,-5.4,0.107,0.203,0.1969999999999999,0.518,0.084,22.0,205.74,102.0582,0,55,2009,1,23,77,10.3,4.5,1.2,-2.9,0.044,0.162,0.192,0.529,0.076
MIN,0.183,2009,25.0,208.28,120.20188,0,0,2004,1,15,76,17.1,9.3,1.8,-11.1,0.08,0.247,0.247,0.524,0.099,21.0,208.28,117.93392,3,0,2008,1,5,60,14.0,11.0,2.3,-7.4,0.145,0.282,0.2189999999999999,0.5489999999999999,0.127,21.0,182.88,83.91452,8,0,2009,1,6,81,13.5,2.4,4.4,-13.2,0.011,0.083,0.243,0.511,0.245,24.0,205.74,85.275296,2,0,2007,1,7,82,13.0,3.4,2.4,-10.1,0.031,0.0969999999999999,0.215,0.502,0.122,27.0,200.66,111.13004,17,0,2005,2,50,76,10.9,4.6,1.6,-10.0,0.038,0.143,0.176,0.528,0.087
NJN,0.146,2009,22.0,213.36,120.20188,59,0,2008,1,10,82,18.8,8.6,2.3,-10.4,0.098,0.173,0.236,0.57,0.1159999999999999,27.0,190.5,86.18248,54,0,2004,1,5,64,16.9,3.2,6.6,-11.4,0.012,0.098,0.25,0.512,0.332,24.0,195.58,90.7184,216,0,2008,1,22,71,12.5,3.5,1.7,-9.4,0.0279999999999999,0.099,0.178,0.525,0.086,22.0,213.36,113.398,0,0,2007,1,6,52,12.0,7.2,0.9,-7.4,0.078,0.187,0.203,0.481,0.048,23.0,200.66,95.25432,84,0,2008,2,40,67,9.8,3.0,1.4,-11.2,0.0289999999999999,0.109,0.196,0.512,0.099
CLE,0.805,2008,24.0,203.2,113.398,0,0,2003,1,1,81,28.4,7.6,7.2,14.7,0.042,0.1889999999999999,0.3339999999999999,0.591,0.365,26.0,185.42,86.18248,10,0,2003,2,47,81,17.8,3.4,4.1,11.2,0.021,0.095,0.236,0.588,0.1989999999999999,34.0,220.98,117.93392,0,12,1996,1,20,65,12.9,7.5,1.0,14.8,0.109,0.212,0.237,0.523,0.06,25.0,190.5,81.64656,190,0,2004,1,24,64,11.7,3.2,3.5,15.3,0.018,0.09,0.168,0.5589999999999999,0.162,26.0,210.82,117.93392,0,35,2004,2,30,81,8.6,7.2,1.0,10.7,0.089,0.209,0.142,0.565,0.055
LAL,0.793,2008,30.0,198.12,92.98636,0,0,1996,1,13,82,26.8,5.2,4.9,10.8,0.035,0.127,0.322,0.561,0.2319999999999999,28.0,213.36,113.398,0,29,2001,1,3,81,18.9,9.6,3.5,9.1,0.1009999999999999,0.1939999999999999,0.205,0.617,0.146,21.0,213.36,129.27372,0,0,2005,1,10,50,14.3,8.0,1.4,7.6,0.108,0.2,0.21,0.598,0.076,29.0,208.28,104.32616,72,0,1999,1,4,78,11.3,8.2,2.6,14.8,0.088,0.221,0.181,0.542,0.126,34.0,185.42,95.25432,122,0,1996,1,24,82,9.9,2.3,3.2,10.7,0.012,0.074,0.148,0.546,0.146
BOS,0.756,2008,31.0,200.66,106.59412,35,0,1998,1,10,81,20.5,5.6,3.6,9.4,0.024,0.154,0.254,0.5820000000000001,0.161,33.0,195.58,92.98636,45,0,1996,1,5,79,18.2,3.5,2.8,11.8,0.03,0.084,0.209,0.624,0.121,33.0,210.82,114.758776,0,0,1995,1,5,57,15.8,8.5,2.5,14.9,0.057,0.255,0.2339999999999999,0.563,0.1369999999999999,23.0,185.42,77.56423199999999,43,0,2006,1,21,80,11.9,5.2,8.2,10.8,0.049,0.139,0.191,0.5429999999999999,0.377,24.0,208.28,127.00576,0,0,2003,1,27,76,8.5,8.1,1.3,9.0,0.119,0.21,0.149,0.591,0.063
ORL,0.72,2008,23.0,210.82,120.20188,0,0,2004,1,1,79,20.6,13.8,1.4,10.6,0.14,0.295,0.26,0.6,0.072,29.0,208.28,104.32616,0,0,1998,2,32,79,17.7,5.7,2.6,11.1,0.038,0.139,0.22,0.58,0.121,30.0,208.28,99.79024,0,4,2000,1,16,77,16.8,5.3,4.9,10.5,0.019,0.143,0.23,0.541,0.223,27.0,182.88,86.18248,190,0,2004,1,20,42,16.7,3.5,5.4,15.8,0.018,0.103,0.2289999999999999,0.612,0.292,32.0,187.96,79.3786,98,0,1998,2,39,77,11.7,2.9,5.3,3.6,0.016,0.087,0.196,0.494,0.271
DEN,0.659,2008,25.0,203.2,104.32616,8,0,2003,1,3,66,22.8,6.8,3.4,7.1,0.0559999999999999,0.171,0.316,0.532,0.172,32.0,190.5,91.625584,101,0,1997,1,3,79,17.7,3.0,6.4,5.2,0.0139999999999999,0.087,0.22,0.5920000000000001,0.287,23.0,198.12,99.79024,0,0,2004,1,18,81,15.2,3.7,2.8,7.6,0.023,0.128,0.238,0.5760000000000001,0.172,26.0,210.82,113.398,0,35,2002,1,7,77,14.6,7.8,1.4,6.3,0.089,0.191,0.183,0.645,0.069,31.0,205.74,108.86208,60,0,2000,1,1,66,11.7,6.0,2.0,4.7,0.046,0.171,0.181,0.523,0.099
POR,0.659,2008,24.0,198.12,95.707912,117,0,2006,1,6,78,22.6,4.7,5.1,8.9,0.044,0.115,0.2739999999999999,0.573,0.243,23.0,210.82,108.86208,97,0,2006,1,2,81,18.1,7.5,1.9,8.7,0.094,0.157,0.237,0.529,0.091,24.0,205.74,93.893544,0,0,2003,1,23,81,12.8,4.1,1.0,3.5,0.038,0.144,0.218,0.541,0.066,29.0,190.5,78.017824,26,0,2003,2,38,69,11.0,2.5,5.0,9.9,0.015,0.085,0.17,0.557,0.243,24.0,198.12,83.91452,0,29,2007,1,24,78,10.4,2.7,2.0,5.0,0.0289999999999999,0.099,0.184,0.588,0.133
SAS,0.659,2008,27.0,187.96,81.64656,0,1,2001,1,28,72,22.0,3.1,6.9,6.6,0.013,0.094,0.316,0.556,0.371,33.0,210.82,117.93392,62,18,1997,1,1,75,19.3,10.7,3.5,5.0,0.099,0.2769999999999999,0.287,0.5489999999999999,0.188,31.0,198.12,92.98636,0,23,1999,2,57,44,15.5,4.5,3.6,3.9,0.024,0.176,0.265,0.594,0.23,27.0,208.28,113.398,35,0,2002,1,4,51,11.9,7.1,0.9,-4.6,0.1,0.228,0.235,0.526,0.069,28.0,195.58,96.161504,22,0,2002,2,30,82,11.8,3.1,2.1,5.2,0.008,0.111,0.19,0.5539999999999999,0.109
HOU,0.646,2008,28.0,228.6,140.61352,0,19,2002,1,1,77,19.7,9.9,1.8,7.8,0.099,0.2319999999999999,0.263,0.618,0.096,29.0,200.66,117.93392,52,0,1999,1,16,69,17.1,5.2,3.3,6.3,0.032,0.134,0.245,0.512,0.162,30.0,203.2,101.151016,0,0,1997,1,9,35,15.6,4.4,5.0,2.4,0.02,0.125,0.245,0.492,0.256,29.0,205.74,111.13004,0,23,2002,2,55,82,12.7,8.8,1.5,4.5,0.098,0.233,0.1939999999999999,0.5720000000000001,0.083,24.0,182.88,73.028312,139,0,2007,1,26,80,11.2,2.0,3.0,4.2,0.021,0.071,0.231,0.521,0.201
DAL,0.61,2008,31.0,213.36,111.13004,0,13,1998,1,9,81,25.9,8.4,2.4,4.1,0.033,0.2239999999999999,0.302,0.564,0.1169999999999999,31.0,187.96,81.64656,13,0,1999,1,10,74,19.6,2.4,3.4,3.7,0.018,0.063,0.256,0.5710000000000001,0.179,29.0,200.66,95.25432,62,0,2003,1,29,52,18.0,5.1,1.6,6.4,0.042,0.1369999999999999,0.266,0.532,0.0819999999999999,36.0,193.04,95.25432,7,0,1994,1,2,81,9.0,6.2,8.7,5.4,0.034,0.162,0.134,0.55,0.336,24.0,203.2,113.398,46,0,2005,2,33,81,8.5,4.5,0.5,3.3,0.099,0.176,0.201,0.5710000000000001,0.045
NOH,0.598,2008,24.0,182.88,79.3786,62,0,2005,1,4,78,22.8,5.5,11.0,6.5,0.0279999999999999,0.143,0.273,0.599,0.512,28.0,205.74,108.86208,12,0,2003,1,18,76,21.0,8.5,2.3,4.1,0.065,0.196,0.263,0.54,0.105,32.0,208.28,103.872568,0,22,1996,1,14,61,13.3,4.3,1.2,5.0,0.026,0.128,0.187,0.531,0.0559999999999999,30.0,200.66,92.98636,114,0,2002,2,52,82,11.2,3.3,0.9,0.7,0.023,0.1009999999999999,0.168,0.541,0.047,32.0,203.2,98.429464,12,0,1999,1,18,75,8.9,4.8,1.1,1.4,0.021,0.19,0.15,0.568,0.065
UTA,0.585,2008,25.0,190.5,93.893544,61,0,2005,1,3,68,19.4,2.9,10.7,3.0,0.011,0.081,0.247,0.573,0.457,30.0,210.82,119.294696,0,4,2001,2,37,72,17.0,7.7,1.7,3.2,0.062,0.213,0.218,0.5920000000000001,0.078,27.0,205.74,120.655472,32,0,2002,2,34,37,16.2,10.4,2.1,-2.2,0.108,0.282,0.242,0.523,0.11,24.0,200.66,102.965384,128,0,2006,1,14,81,13.7,3.7,2.2,1.1,0.046,0.093,0.187,0.565,0.105,24.0,203.2,113.398,16,0,2006,2,47,76,13.5,8.6,1.8,5.7,0.131,0.208,0.1989999999999999,0.5760000000000001,0.098
